6628666,7,10,0,0,108,1247474210,1247474325,98,0,0,20,20,20,20,-1,-1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,00001135151247474210,38020,003A11028,38020,"",39342,"",38020,003A11028,"","","","","","","",""
6628667,0,0,46,0,46,1247474293,1247474339,0,0,0,0,266,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135391247474293,"",002B11005,"",72115,"","",696221159,22714,"","","","","","","",""
6628668,1,22,0,0,266,1247474058,1247474339,156,0,0,17,17,17,17,-1,-1,11,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,6,1,1,0,0,2,0,0,0,0,0,0,0,0,0,00001134701247474058,38015,001B18002,38015,"",70571,"",38015,933039814,"","","","","","","",""
6628668,15,0,22,4,110,1247474214,1247474339,106,0,0,155,50,155,50,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,00001135171247474214,38205,"",38205,70571,77001,"",38205,70571,"","","","","","","",""
6628669,1,25,0,0,249,1247474077,1247474342,105,0,0,7,7,7,7,-1,-1,11,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,00001134801247474077,38007,001B17018,38007,"",70341,"",38007,933132511,"","","","","","","",""
6628669,16,0,25,16,144,1247474182,1247474342,128,0,0,155,50,155,50,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,00001135051247474182,38205,"",38205,70341,77034,"",38205,70341,"","","","","","","",""
6628670,0,0,4,2,4,1247474339,1247474343,0,0,0,60,20,60,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135521247474339,38060,"",38060,39274,"","",38060,39274,"","","","","","","",""
6628671,0,0,3,2,3,1247474344,1247474347,0,0,0,60,20,60,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135551247474344,38060,"",38060,39274,"","",38060,39274,"","","","","","","",""
6628672,1,5,0,5,194,1247474151,1247474355,67,0,0,119,285,119,285,-1,-1,32,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,00001134971247474151,38619,001A18025,38619,"",72090,"",38619,618652990,"","","","","","","",""
6628672,10,0,5,1,122,1247474223,1247474355,121,0,0,48,48,48,48,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,00001135241247474223,38048,"",38048,72090,74005,"",38048,72090,"","","","","","","",""
6628673,1,8,0,0,68,1247474292,1247474361,60,0,0,20,20,20,20,-1,-1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,00001135381247474292,38020,002B12002,38020,"",39274,"",38020,934531873,"","","","","","","",""
6628674,10,0,0,0,4,1247474350,1247474364,4,0,0,7,7,7,7,-1,-1,21,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135571247474350,38007,004B12027,38007,"",70341,"",38007,934025858,"","","","","","","",""
6628675,12,0,0,0,139,1247474221,1247474372,139,0,0,7,7,7,7,-1,-1,21,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135191247474221,38009,002B11019,38009,"",70298,"",38009,977421640,"","","","","","","",""
6628676,11,0,0,0,25,1247474339,1247474375,25,0,0,7,7,7,7,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135511247474339,38004,001B18004,38004,"",70568,"",38004,933009590,"","","","","","","",""
6628677,11,0,0,0,128,1247474239,1247474378,128,0,0,7,7,7,7,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135271247474239,38009,003B11014,38009,"",70987,"",38009,626698508,"","","","","","","",""
6628678,0,0,27,0,27,1247474353,1247474380,0,0,0,0,7,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135601247474353,"",002B11008,"",70446,"","",637378290,22304,"","","","","","","",""
6628679,36,0,0,0,2,1247474342,1247474380,2,0,0,7,7,7,7,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135531247474342,38007,003B11015,38007,"",70446,"",38007,637378290,"","","","","","","",""
6628680,0,0,60,0,60,1247474321,1247474381,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135471247474321,"",002B11006,"",70433,"","",676113272,22309,"","","","","","","",""
6628681,1,58,0,0,268,1247474100,1247474383,116,0,0,7,7,7,7,-1,-1,11,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,00001134831247474100,38007,001B18003,38007,"",70635,"",38007,934909207,"","","","","","","",""
6628681,15,0,58,43,152,1247474216,1247474383,109,0,0,9,51,152,51,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,00001135181247474216,38209,"",38202,70635,77048,"",38202,70635,"","","","","","","",""
6628682,14,0,0,0,38,1247474334,1247474386,38,0,0,20,20,20,20,-1,-1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00001135491247474334,38020,003A11031,38020,"",39418,"",38020,934299504,"","","","","","","",""
6628683,0,0,7,2,7,1247474383,1247474390,0,0,0,60,20,60,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135751247474383,38060,"",38060,39233,"","",38060,39233,"","","","","","","",""
6628684,0,0,7,0,7,1247474396,1247474403,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135811247474396,"",002B11010,"",70433,"","",933920761,22309,"","","","","","","",""
6628685,0,0,55,0,55,1247474352,1247474407,0,0,0,0,276,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135581247474352,"",002B11007,"",72110,"","",607162953,22707,"","","","","","","",""
6628686,0,0,46,0,46,1247474380,1247474426,0,0,0,0,101,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135731247474380,"",002B11009,"",73100,"","",092,22801,"","","","","","","",""
6628687,0,0,19,0,19,1247474411,1247474430,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135861247474411,"",002B11011,"",70433,"","",617707670,22309,"","","","","","","",""
6628688,7,8,0,0,110,1247474318,1247474435,102,0,0,20,20,20,20,-1,-1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,00001135451247474318,38020,003A11030,38020,"",39233,"",38020,626577650,"","","","","","","",""
6628689,4,0,0,0,65,1247474367,1247474436,65,0,0,20,20,20,20,-1,-1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00001135661247474367,38020,002B12002,38020,"",39273,"",38020,933575230,"","","","","","","",""
6628690,10,0,0,0,184,1247474248,1247474442,184,0,0,7,7,7,7,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135291247474248,38007,002A12028,38007,"",71059,"",38007,685240006,"","","","","","","",""
6628691,0,0,124,0,124,1247474320,1247474444,0,0,0,0,60,0,-1,-1,-1,37,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135461247474320,"",002B12012,"",39363,"","",678312498,22208,"","","","","","","",""
6628692,0,0,0,76,76,1247474384,1247474460,0,0,0,123,254,123,254,260,264,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135761247474384,38623,003A12001,38623,"","","",38623,667169842,"","","","","","","",""
6628693,0,0,46,0,46,1247474422,1247474468,0,0,0,0,50,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135871247474422,"",002B11012,"",77040,"","",932653628,22501,"","","","","","","",""
6628694,0,0,30,0,30,1247474441,1247474471,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135921247474441,"",002B11013,"",70433,"","",933920761,22309,"","","","","","","",""
6628695,1,0,0,0,74,1247474400,1247474475,74,0,0,20,20,20,20,-1,-1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00001135831247474400,38020,003A11001,38020,"",39274,"",38020,933524222,"","","","","","","",""
6628696,12,0,0,0,69,1247474399,1247474480,69,0,0,20,20,20,20,-1,-1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00001135821247474399,38020,002B12003,38020,"",39342,"",38020,634287285,"","","","","","","",""
6628697,0,0,3,0,3,1247474478,1247474481,0,0,0,0,60,0,-1,-1,-1,37,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136021247474478,"",002B12014,"",39363,"","",934531873,22208,"","","","","","","",""
6628698,0,0,27,0,27,1247474469,1247474496,0,0,0,0,101,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136011247474469,"",002B11014,"",73100,"","",112#,22801,"","","","","","","",""
6628699,0,0,14,0,14,1247474485,1247474499,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136081247474485,"",002B11017,"",70433,"","",617707670,22309,"","","","","","","",""
6628700,10,0,0,0,123,1247474372,1247474505,123,0,0,17,17,17,17,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,00001135701247474372,38016,002A12030,38016,"",70571,"",38016,933039813,"","","","","","","",""
6628701,11,0,0,0,6,1247474491,1247474508,6,0,0,7,7,7,7,-1,-1,21,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001136111247474491,38009,002B11022,38009,"",70987,"",38009,977820487,"","","","","","","",""
6628702,11,0,0,0,45,1247474452,1247474508,45,0,0,7,7,7,7,-1,-1,21,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135951247474452,38007,004B12028,38007,"",70341,"",38007,678651936,"","","","","","","",""
6628703,0,0,136,0,136,1247474380,1247474516,0,0,0,0,60,0,-1,-1,-1,37,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001135721247474380,"",002B12013,"",39392,"","",679610850,22207,"","","","","","","",""
6628704,3,14,0,0,219,1247474255,1247474522,97,0,0,20,20,20,20,-1,-1,37,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,00001135321247474255,38020,003A11029,38020,"",39338,"",38020,938913373,"","","","","","","",""
6628704,48,0,14,4,122,1247474352,1247474522,118,0,0,58,58,58,58,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,00001135591247474352,38058,"",38058,39338,39242,"",38058,39338,"","","","","","","",""
6628705,10,0,0,0,69,1247474452,1247474531,69,0,0,7,7,7,7,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135961247474452,38004,003B11017,38004,"",70568,"",38004,935028208,"","","","","","","",""
6628706,10,0,0,0,44,1247474496,1247474550,44,0,0,7,7,7,7,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001136131247474496,38001,002A12031,38001,"",70356,"",38001,936858800,"","","","","","","",""
6628707,2,25,0,0,166,1247474369,1247474551,64,0,0,7,7,7,7,-1,-1,21,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135671247474369,38001,002B11021,38001,"",70356,"",38001,933792968,"","","","","","","",""
6628707,16,0,24,10,101,1247474434,1247474551,91,0,0,155,50,155,50,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,00001135891247474434,38205,"",38205,70356,77073,"",38205,70356,"","","","","","","",""
6628708,2,0,0,0,69,1247474481,1247474552,69,0,0,20,20,20,20,-1,-1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00001136031247474481,38020,002B12002,38020,"",39338,"",38020,002B12002,"","","","","","","",""
6628709,1,28,0,0,220,1247474317,1247474552,149,0,0,7,7,7,7,-1,-1,21,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135431247474317,38007,002B11020,38007,"",70045,"",38007,932137413,"","","","","","","",""
6628709,15,0,28,16,71,1247474466,1247474552,55,0,0,153,50,153,50,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,00001135991247474466,38203,"",38203,70045,77034,"",38203,70045,"","","","","","","",""
6628710,0,0,1,0,1,1247474551,1247474552,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136301247474551,"",002B11001,"",70568,"","",933878715,22311,"","","","","","","",""
6628711,0,72,0,0,87,1247474467,1247474554,15,0,0,7,7,7,7,-1,-1,11,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,00001136001247474467,38007,001B17021,38007,"",70635,"",38007,667169842,"","","","","","","",""
6628712,0,0,73,73,73,1247474482,1247474555,0,0,0,318,402,318,402,48,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136071247474482,35173,"",35068,70635,"","",35068,70635,"","","","","","","",""
6628713,0,0,2,0,2,1247474555,1247474557,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136311247474555,"",002B11002,"",70568,"","",933878715,22311,"","","","","","","",""
6628714,8,0,0,0,53,1247474496,1247474557,53,0,0,20,20,20,20,-1,-1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00001136141247474496,38020,003A11002,38020,"",39418,"",38020,933364385,"","","","","","","",""
6628715,1,0,0,0,216,1247474343,1247474560,216,0,0,7,7,7,7,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135541247474343,38002,002A12029,38002,"",71104,"",38002,937131144,"","","","","","","",""
6628716,0,0,3,0,3,1247474561,1247474564,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136341247474561,"",002B11003,"",70568,"","",933878715,22311,"","","","","","","",""
6628717,1,34,0,0,300,1247474249,1247474564,198,0,0,7,7,7,7,-1,-1,21,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,00001135301247474249,38001,004B12026,38001,"",70630,"",38001,936336240,"","","","","","","",""
6628717,15,0,34,9,102,1247474447,1247474564,93,0,0,155,50,155,50,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,00001135941247474447,38205,"",38205,70630,77001,"",38205,70630,"","","","","","","",""
6628718,0,9,0,25,249,1247474318,1247474567,7,0,0,1,1,1,1,-1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,00001135441247474318,38000,"",38000,"",16051,"",38000,932272916,"","","","","","","",""
6628718,0,0,8,0,44,1247474351,1247474567,0,0,0,0,1,0,-1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,00001135561247474350,"","","",16051,"","",16001,16002,"","","","","","","",""
6628718,0,0,0,0,172,1247474395,1247474567,0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,00000000000000000000,"","","","","","","","","","","","","","","",""
6628719,10,0,0,0,48,1247474512,1247474570,48,0,0,7,7,7,7,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001136191247474512,38009,003B11018,38009,"",70987,"",38009,977820487,"","","","","","","",""
6628720,0,0,89,0,89,1247474482,1247474571,0,0,0,0,72,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136051247474482,"",002B11015,"",75031,"","",934893000,22403,"","","","","","","",""
6628721,0,0,9,0,9,1247474563,1247474572,0,0,0,0,60,0,-1,-1,-1,37,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136371247474563,"",002B12017,"",39392,"","",934531873,22207,"","","","","","","",""
6628722,0,0,2,0,2,1247474570,1247474572,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136411247474570,"",002B11006,"",70568,"","",933878715,22311,"","","","","","","",""
6628723,0,0,72,0,72,1247474516,1247474588,0,0,0,0,72,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136231247474516,"",004B12001,"",75042,"","",938670317,22402,"","","","","","","",""
6628724,0,0,77,0,77,1247474526,1247474603,0,0,0,0,48,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136261247474526,"",004B12003,"",74005,"","",607162934,22722,"","","","","","","",""
6628725,0,0,42,0,42,1247474562,1247474604,0,0,0,0,102,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136351247474562,"",002B11004,"",73103,"","",678651936,22803,"","","","","","","",""
6628726,0,0,83,0,83,1247474522,1247474605,0,0,0,0,17,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136251247474522,"",004B12002,"",70446,"","",932914325,22304,"","","","","","","",""
6628727,84,0,0,0,78,1247474443,1247474605,78,0,0,17,17,17,17,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,00001135931247474443,38016,001B18005,38016,"",70446,"",38016,933039813,"","","","","","","",""
6628728,0,0,50,0,50,1247474563,1247474613,0,0,0,0,283,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136361247474563,"",002B11005,"",72085,"","",667169751,22703,"","","","","","","",""
6628729,0,0,46,0,46,1247474578,1247474624,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136451247474578,"",002B11007,"",70568,"","",933878715,22311,"","","","","","","",""
6628730,15,0,91,26,91,1247474522,1247474628,65,0,0,52,50,155,50,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00001136241247474522,38052,"",38205,70433,77048,"",38205,70433,"","","","","","","",""
6628731,10,0,0,0,136,1247474489,1247474635,136,0,0,7,7,7,7,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001136091247474489,38004,001B18006,38004,"",70298,"",38004,972388101,"","","","","","","",""
6628732,0,0,27,22,27,1247474618,1247474645,5,0,0,0,101,0,-1,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136571247474616,"","","",77073,73100,"",22801,22616,"","","","","","","",""
6628733,1,31,0,0,214,1247474394,1247474645,155,0,0,17,17,17,17,-1,-1,11,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,6,1,1,0,0,2,0,0,0,0,0,0,0,0,0,00001135781247474394,38015,001B17020,38015,"",70608,"",38015,933039814,"","","","","","","",""
6628733,37,0,31,19,59,1247474549,1247474645,40,0,0,152,51,152,51,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,00001136281247474549,38202,"",38202,70608,77073,"",38202,70608,"","","","","","","",""
6628734,11,0,19,4,19,1247474617,1247474647,15,0,0,401,101,401,101,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00001136591247474617,"","","",72085,73100,"",38701,72085,"","","","","","","",""
6628735,0,0,9,0,9,1247474647,1247474656,0,0,0,0,60,0,-1,-1,-1,37,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136701247474643,"",002B12018,"",39392,"","",932745490,22207,"","","","","","","",""
6628736,0,0,7,0,7,1247474649,1247474656,0,0,0,0,17,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136721247474649,"",002B11002,"",70341,"","",607835427,22315,"","","","","","","",""
6628737,12,0,0,0,74,1247474570,1247474656,74,0,0,17,17,17,17,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,00001136421247474570,38015,001B17022,38015,"",70341,"",38015,933039813,"","","","","","","",""
6628738,0,0,41,0,41,1247474624,1247474665,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136641247474624,"",002B11001,"",70568,"","",933878715,22311,"","","","","","","",""
6628739,0,0,4,0,4,1247474661,1247474665,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136741247474661,"",002B11003,"",70341,"","",607835427,22315,"","","","","","","",""
6628740,7,0,0,0,21,1247474639,1247474667,21,0,0,20,20,20,20,-1,-1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00001136671247474639,38020,002B12003,38020,"",39274,"",38020,934080958,"","","","","","","",""
6628741,0,0,2,0,2,1247474667,1247474669,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136761247474667,"",002B11004,"",70568,"","",933878715,22311,"","","","","","","",""
6628742,0,0,161,0,161,1247474508,1247474669,0,0,0,0,60,0,-1,-1,-1,37,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136181247474508,"",002B12015,"",39363,"","",645798040,22208,"","","","","","","",""
6628743,0,0,65,0,65,1247474605,1247474670,0,0,0,0,97,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136541247474605,"",004B12001,"",76055,"","",667169842,22721,"","","","","","","",""
6628744,0,0,12,0,12,1247474662,1247474674,0,0,0,0,60,0,-1,-1,-1,37,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136731247474656,"",002B12019,"",39392,"","",932745490,22207,"","","","","","","",""
6628745,19,0,0,0,35,1247474620,1247474674,35,0,0,20,20,20,20,-1,-1,37,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,00001136621247474620,38020,002B12002,38020,"",39342,"",38020,972673585,"","","","","","","",""
6628746,0,0,2,0,2,1247474673,1247474675,0,0,0,0,8,0,-1,-1,-1,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,00001136781247474673,"",002B11005,"",70568,"","",933878715,22311,"","","","","","","",""
6628747,1,21,0,0,157,1247474505,1247474677,88,0,0,7,7,7,7,-1,-1,21,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,00001136171247474505,38007,004B12029,38007,"",70045,"",38007,933573432,"","","","","","","",""
6628747,15,0,21,8,69,1247474593,1247474677,61,0,0,153,50,153,50,-1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,00001136501247474593,38203,"",38203,70045,77034,"",38203,70045,"","","","","","","",""
6628748,10,0,0,0,54,1247474617,1247474681,54,0,0,7,7,7,7,-1,-1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,00001136601247474617,38009,002A12001,38009,"",71104,"",38009,977820487,"","","","","","","",""
